text,page_number,filename,model,filename_index,markdown_full,cleaned_markdown,filename_index_model

Selanjutnya, Mitratel merancang dan mengkomunikasikan kebijakan tata kelola yang menyeluruh, menggarisbawahi komitmen terhadap etika bisnis, transparansi, dan akuntabilitas terkait dampak sosial dan lingkungan, termasuk dengan menerapkan target keberlanjutan dalam skema insentif, serta mendorong semua karyawan Mitratel untuk berpartisipasi aktif dalam implementasi Strategi Keberlanjutan.

Pendekatan Mitratel dalam membangun dan menjaga hubungan positif dengan pemangku kepentingan eksternaltermasuk investor, pemasok, dan masyarakat lokal-juga menjadi elemen kunci dari Strategi Keberlanjutan. Mitratel berkomitmen pada praktik pelaporan keberlanjutan yang transparan dan akurat untuk memberikan keyakinan kepada pemangku kepentingan tentang upaya Perseroan dalam mencapai target Strategi Keberlanjutan. Dengan mengadopsi

Implementing our Sustainability Strategy is not without its challenges. Mitratel faces various obstacles, such as changes in operational processes and the adoption of eco-friendly technologies, as well as efforts to enhance employee awareness and understanding of our sustainability strategy. Furthermore, Mitratel acknowledges that the success of implementing the Sustainability Strategy heavily depends on the active participation and support from all stakeholders. Mitratel is determined to overcome these challenges, viewing them as opportunities to innovate and strengthen our position as a responsible and sustainable telecommunications infrastructure company.

Despite these challenges, Mitratel sees significant opportunities in creating sustainable product and service innovations and enhancing competitiveness. Efficient business practices and the positive image cultivated through our Sustainability Strategy not only set Mitratel apart from competitors but also increase trust and support from consumers, investors, and other stakeholders. As a result, Mitratel not only successfully achieved our corporate targets in 2023 but also strengthened our position as a leader in the sustainable telecommunications industry. This achievement is reflected in the Sustainalytics rating, which awarded Mitratel a score of 22.0 (medium risk) based on 2023 data, marking a significant improvement from the previous score of 34.5 (high risk). With this outcome, Mitratel ranks 58th globally in the industry, solidifying our commitment to sustainable practices and risk management.

## Sustainability Governance

In our endeavor to fortify the implementation of our Sustainability Strategy, Mitratel proactively integrates the principles of sound governance, with a special emphasis on Environmental, Social, and Governance (ESG) aspects. Our initial step has been to ensure that both the Board of Directors and management possess a comprehensive understanding of the sustainability risks and opportunities by incorporating ESG considerations into our strategic decision-making framework. To support this initiative, Mitratel has established a unit within the Business Directorate tasked with overseeing and focusing efforts on the implementation of the Sustainability Strategy.

Furthermore, Mitratel has designed and communicated a comprehensive governance policy, underlining our commitment to business ethics, transparency, and accountability regarding social and environmental impacts. This includes setting sustainability targets within our incentive schemes and encouraging all Mitratel employees to actively participate in the implementation of the Sustainability Strategy.



Mitratel's approach to building and maintaining positive relationships with external stakeholders-including investors, suppliers, and local communities-is also a key component of our Sustainability Strategy. Mitratel is committed to transparent and accurate sustainability reporting practices to reassure stakeholders of our efforts in achieving the Sustainability Strategy targets. By adopting this approach, Mitratel not only meets high governance","Namun, pelaksanaan Strategi Keberlanjutan ini tidak tanpa kendala. Mitratel dihadapkan pada berbagai tantangan seperti perubahan proses operasional dan pengadopsian teknologi ramah lingkungan, serta upaya untuk meningkatkan kesadaran dan pemahaman karyawan terhadap strategi keberlanjutan. Di samping itu, Mitratel menyadari bahwa kesuksesan pelaksanaan Strategi Keberlanjutan sangat tergantung pada partisipasi aktif dan dukungan dari seluruh pemangku kepentingan. Mitratel bertekad untuk mengatasi berbagai tantangan ini dan melihatnya sebagai peluang untuk berinovasi dan memperkuat posisinya sebagai perusahaan infrastruktur telekomunikasi yang bertanggung jawab dan berkelanjutan.

Di balik tantangan yang dihadapi, Mitratel melihat peluang besar dalam menciptakan inovasi produk dan layanan yang berkelanjutan serta meningkatkan daya saing. Praktik bisnis yang efisien dan citra positif yang dibangun melalui Strategi Keberlanjutan tidak hanya membedakan Mitratel dari pesaing, tetapi juga meningkatkan kepercayaan dan dukungan dari konsumen, investor, dan pemangku kepentingan lainnya. Sebagai hasilnya, Mitratel tidak hanya berhasil mencapai target Perseroan di tahun 2023, tetapi juga memperkuat posisinya sebagai pemimpin dalam industri telekomunikasi yang berkelanjutan. Hal ini tercermin dari penilaian Sustainalytics yang memberikan Mitratel nilai 22,0 (risiko medium) berdasarkan data tahun 2023, menunjukkan peningkatan signifikan dari nilai sebelumnya yaitu 34,5 (risiko tinggi). Dengan hasil ini, Mitratel menempati peringkat ke-58 di tingkat global dalam industri sejenis, mengukuhkan komitmennya dalam praktik keberlanjutan dan manajemen risiko.

## Tata Kelola Keberlanjutan

Dalam upaya memperkuat penerapan Strategi Keberlanjutannya, Mitratel secara proaktif mengintegrasikan prinsip-prinsip tata kelola yang baik, dengan penekanan khusus pada aspek Lingkungan, Sosial, dan Tata Kelola/Environmental, Sociol and Governance (LST/ESG). Langkah awal yang ditempuh Mitratel adalah memastikan bahwa Direksi dan manajemen memiliki pemahaman yang komprehensif mengenai risiko dan peluang keberlanjutan, dengan cara memasukkan pertimbangan ESG ke dalam kerangka pengambilan keputusan strategis. Untuk menunjang hal ini, Mitratel membentuk unit di bawah Direktorat Bisnis yang bertugas mengawasi dan memfokuskan upaya pada implementasi Strategi Keberlanjutan.

Selanjutnya, Mitratel merancang dan mengkomunikasikan kebijakan tata kelola yang menyeluruh, menggarisbawahi komitmen terhadap etika bisnis, transparansi, dan akuntabilitas terkait dampak sosial dan lingkungan, termasuk dengan menerapkan target keberlanjutan dalam skema insentif, serta mendorong semua karyawan Mitratel untuk berpartisipasi aktif dalam implementasi Strategi Keberlanjutan.

Pendekatan Mitratel dalam membangun dan menjaga hubungan positif dengan pemangku kepentingan eksternaltermasuk investor, pemasok, dan masyarakat lokal-juga menjadi elemen kunci dari Strategi Keberlanjutan. Mitratel berkomitmen pada praktik pelaporan keberlanjutan yang transparan dan akurat untuk memberikan keyakinan kepada pemangku kepentingan tentang upaya Perseroan dalam mencapai target Strategi Keberlanjutan. Dengan mengadopsi

Implementing our Sustainability Strategy is not without its challenges. Mitratel faces various obstacles, such as changes in operational processes and the adoption of eco-friendly technologies, as well as efforts to enhance employee awareness and understanding of our sustainability strategy. Furthermore, Mitratel acknowledges that the success of implementing the Sustainability Strategy heavily depends on the active participation and support from all stakeholders. Mitratel is determined to overcome these challenges, viewing them as opportunities to innovate and strengthen our position as a responsible and sustainable telecommunications infrastructure company.

Despite these challenges, Mitratel sees significant opportunities in creating sustainable product and service innovations and enhancing competitiveness. Efficient business practices and the positive image cultivated through our Sustainability Strategy not only set Mitratel apart from competitors but also increase trust and support from consumers, investors, and other stakeholders. As a result, Mitratel not only successfully achieved our corporate targets in 2023 but also strengthened our position as a leader in the sustainable telecommunications industry. This achievement is reflected in the Sustainalytics rating, which awarded Mitratel a score of 22.0 (medium risk) based on 2023 data, marking a significant improvement from the previous score of 34.5 (high risk). With this outcome, Mitratel ranks 58th globally in the industry, solidifying our commitment to sustainable practices and risk management.

## Sustainability Governance

In our endeavor to fortify the implementation of our Sustainability Strategy, Mitratel proactively integrates the principles of sound governance, with a special emphasis on Environmental, Social, and Governance (ESG) aspects. Our initial step has been to ensure that both the Board of Directors and management possess a comprehensive understanding of the sustainability risks and opportunities by incorporating ESG considerations into our strategic decision-making framework. To support this initiative, Mitratel has established a unit within the Business Directorate tasked with overseeing and focusing efforts on the implementation of the Sustainability Strategy.

Furthermore, Mitratel has designed and communicated a comprehensive governance policy, underlining our commitment to business ethics, transparency, and accountability regarding social and environmental impacts. This includes setting sustainability targets within our incentive schemes and encouraging all Mitratel employees to actively participate in the implementation of the Sustainability Strategy.

Mitratel's approach to building and maintaining positive relationships with external stakeholders-including investors, suppliers, and local communities-is also a key component of our Sustainability Strategy. Mitratel is committed to transparent and accurate sustainability reporting practices to reassure stakeholders of our efforts in achieving the Sustainability Strategy targets. By adopting this approach, Mitratel not only meets high governance","google/gemma-3n-e2b-it:free,Pt Dayamitra Telekomunikasi Tbk 2023 Sustainability Report.pdf | Page 19"
"```json
[
  {
    ""sentence"": ""Mitratel tidak hanya memenuhi standar tata kelola yang tinggi tetapi juga meletakkan dasar yang kokoh untuk keberlanjutan bisnis serta menjamin penciptaan nilai jangka panjang yang selaras dengan tujuan Strategi Keberlanjutan."",
    ""aspect"": ""Sustainability"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI303"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.75,
    ""tone"": ""Commitment"",
    ""confidence"": 0.95,
    ""materiality"": ""high"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""investors"",
    ""esg_risk_type"": null,
    ""impact_level"": ""high"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""full_lifecycle"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement directly addresses sustainability (S) and aligns with the Sustainability Strategy. It highlights a commitment to establishing a solid foundation for long-term value creation, a key aspect of sustainability. The positive sentiment stems from the strong and forward-looking language. The statement's focus on long-term value and alignment with a strategy makes it a high-materiality issue for investors.""
  },
  {
    ""sentence"": ""Fokus utama kami adalah pada pengurangan dampak lingkungan, yang akan kami capai melalui adopsi dan integrasi teknologi ramah lingkungan di seluruh operasi kami."",
    ""aspect"": ""Environmental Impact"",
    ""aspect_category"": ""E"",
    ""ontology_uri"": ""GRI301"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.85,
    ""tone"": ""Commitment"",
    ""confidence"": 0.92,
    ""materiality"": ""high"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""future"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": ""multiple"",
    ""stakeholder"": ""environment"",
    ""esg_risk_type"": null,
    ""impact_level"": ""high"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement focuses on environmental impact (E) and outlines a specific action (adoption and integration of eco-friendly technologies) to achieve a reduction. The positive sentiment is driven by the proactive approach and concrete action. The detailed description indicates a clear commitment to environmental stewardship. Focus on operations makes it a significant aspect within the value chain.""
  },
  {
    ""sentence"": ""Kami berkomitmen untuk memperluas dukungan kami kepada program yang mendorong pengembangan sosial yang berkelanjutan."",
    ""aspect"": ""Social Development"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI201"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.70,
    ""tone"": ""Commitment"",
    ""confidence"": 0.90,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""communities"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""full_lifecycle"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement commits to expanding support for social development programs, a key aspect of social responsibility (S). The positive sentiment reflects a strong intent to contribute to community well-being. The statement aligns with broader ESG goals and highlights a commitment to social impact. It is important to note that while this is a commitment, the lack of quantifiable targets might reduce its materiality in some contexts.""
  },
  {
    ""sentence"": ""Kami berencana untuk mendorong karyawan kami untuk terlibat dalam kegiatan sukarelawan dan program kesadaran keberlanjutan, menanamkan nilai-nilai keberlanjutan dalam setiap aspek bisnis kami."",
    ""aspect"": ""Employee Engagement"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI404"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.68,
    ""tone"": ""Commitment"",
    ""confidence"": 0.88,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""future"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""employees"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement focuses on employee engagement (S) and plans specific initiatives (volunteer activities and awareness programs) to promote sustainability values. The positive sentiment arises from the proactive steps taken to integrate sustainability into the company culture.  This commitment towards employee engagement aligns with broader social responsibility goals, contributing to a more sustainable business model.""
  },
  {
    ""sentence"": ""Kami yakin bahwa melalui upaya bersama dan komitmen terhadap inovasi, Mitratel dapat menjadi kekuatan untuk perubahan positif, menciptakan nilai yang berkelanjutan untuk pemegang saham kami, komunitas, dan lingkungan secara keseluruhan."",
    ""aspect"": ""Stakeholder Value"",
    ""aspect_category"": ""G"",
    ""ontology_uri"": ""GRI209"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.80,
    ""tone"": ""Commitment"",
    ""confidence"": 0.94,
    ""materiality"": ""high"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""future"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""shareholders, communities, environment"",
    ""esg_risk_type"": null,
    ""impact_level"": ""high"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""full_lifecycle"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement explicitly links sustainability to creating value for multiple stakeholders (shareholders, communities, and the environment) (G). The positive sentiment is conveyed through the expression of confidence and the overall message of positive impact.  It signifies a commitment to long-term value creation and emphasizes the interconnectedness of the company's success with the well-being of stakeholders. Focus on broader impact across all stakeholders indicates a high level of material issue."",
  },
  {
    ""sentence"": ""Kami berharap era digital yang penuh dengan peluang akan terus memotivasi kita semua untuk menciptakan masa depan yang berkelanjutan, membawa kebaikan dan manfaat yang luas untuk kita semua."",
    ""aspect"": ""Future Outlook"",
    ""aspect_category"": ""G"",
    ""ontology_uri"": null,
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.78,
    ""tone"": ""Commitment"",
    ""confidence"": 0.85,
    ""materiality"": ""low"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""future"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""everyone"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""full_lifecycle"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement expresses a positive outlook and motivates continued",20.0,Pt Dayamitra Telekomunikasi Tbk 2023 Sustainability Report.pdf,google/gemma-3n-e2b-it:free,Pt Dayamitra Telekomunikasi Tbk 2023 Sustainability Report.pdf | Page 20,"pendekatan ini, Mitratel tidak hanya memenuhi standar tata kelola yang tinggi tetapi juga meletakkan dasar yang kokoh untuk keberlanjutan bisnis serta menjamin penciptaan nilai jangka panjang yang selaras dengan tujuan Strategi Keberlanjutan.

## Rencana 2024

Dalam menjawab tantangan global dan memenuhi ekspektasi pemangku kepentingan, Mitratel memasuki tahun 2024 dengan tujuan memperkuat komitmen terhadap Strategi Keberlanjutan. Fokus utama kami adalah pada pengurangan dampak lingkungan, yang akan kami capai melalui adopsi dan integrasi teknologi ramah lingkungan di seluruh operasi kami.

Dalam aspek sosial, Mitratel berencana memperkuat kebijakan dan program yang mendukung kesejahteraan karyawan dan komunitas lokal. Kami berkomitmen untuk memperluas dukungan kami kepada program yang mendorong pengembangan sosial yang berkelanjutan. Kami juga berencana untuk mendorong karyawan kami untuk terlibat dalam kegiatan sukarelawan dan program kesadaran keberlanjutan, menanamkan nilai-nilai keberlanjutan dalam setiap aspek bisnis kami.

Tahun 2024 akan menjadi tahun dimana Mitratel tidak hanya berupaya mencapai kinerja bisnis yang kuat tetapi juga membuat perbedaan nyata dalam hal keberlanjutan. Kami yakin bahwa melalui upaya bersama dan komitmen terhadap inovasi, Mitratel dapat menjadi kekuatan untuk perubahan positif, menciptakan nilai yang berkelanjutan untuk pemegang saham kami, komunitas, dan lingkungan secara keseluruhan.

## Penutup

Sebagai penutup laporan ini, kami, Direksi PT Dayamitra Telekomunikasi Tbk, ingin menyatakan rasa syukur dan penghargaan yang mendalam kepada semua pemegang saham, Dewan Komisaris, pelanggan kami yang setia, rekanrekan bisnis, rekan-rekan di media, masyarakat luas, dan semua pemangku kepentingan yang telah mendukung usaha kami dalam mewujudkan pertumbuhan yang berkelanjutan. Kami berharap era digital yang penuh dengan peluang akan terus memotivasi kita semua untuk menciptakan masa depan yang berkelanjutan, membawa kebaikan dan manfaat yang luas untuk kita semua. Bersama, kita bisa melewati tantangan dan memanfaatkan peluang untuk membangun dunia yang lebih baik bagi generasi yang akan datang.
standards but also lays a solid foundation for business sustainability and ensures the creation of long-term value aligned with the goals of the Sustainability Strategy.

## 2024 Plan

As we navigate the global challenges and strive to meet stakeholder expectations, Mitratel enters 2024 with the objective of reinforcing our commitment to our Sustainability Strategy. Our primary focus is on reducing our environmental impact, which we plan to achieve through the adoption and integration of eco-friendly technologies across all our operations.

In terms of social aspects, Mitratel intends to bolster policies and programs that support the welfare of our employees and local communities. We are dedicated to expanding our support for programs that promote sustainable social development. Furthermore, we plan to encourage our employees to participate in volunteer activities and sustainability awareness programs, embedding sustainability values into every aspect of our business.

2024 will be the year Mitratel not only aims for strong business performance but also makes a tangible difference in sustainability. We believe that through collective effort and a commitment to innovation, Mitratel can be a force for positive change, creating lasting value for our shareholders, communities, and the environment at large.

## Closing

As we conclude this report, we, the Board of Directors of PT Dayamitra Telekomunikasi Tbk, wish to express our profound gratitude and appreciation to all our shareholders, the Board of Commissioners, our loyal customers, business partners, colleagues in the media, the wider community, and all stakeholders who have supported our efforts to achieve sustainable growth. We are hopeful that the digital era, brimming with opportunities, will continue to motivate us all to create a sustainable future, bringing wide-ranging benefits and goodness to us all. Together, we can overcome challenges and seize opportunities to build a better world for future generations.

Atas nama Direksi PT Dayamitra Telekomunikasi Tbk,
On behalf of the Board of Directors of PT Dayamitra Telekomunikasi Tbk,
![img-23.jpeg](img-23.jpeg)

Theodorus Ardi Hartoko
Direktur Utama


President Director","pendekatan ini, Mitratel tidak hanya memenuhi standar tata kelola yang tinggi tetapi juga meletakkan dasar yang kokoh untuk keberlanjutan bisnis serta menjamin penciptaan nilai jangka panjang yang selaras dengan tujuan Strategi Keberlanjutan.

## Rencana 2024

Dalam menjawab tantangan global dan memenuhi ekspektasi pemangku kepentingan, Mitratel memasuki tahun 2024 dengan tujuan memperkuat komitmen terhadap Strategi Keberlanjutan. Fokus utama kami adalah pada pengurangan dampak lingkungan, yang akan kami capai melalui adopsi dan integrasi teknologi ramah lingkungan di seluruh operasi kami.

Dalam aspek sosial, Mitratel berencana memperkuat kebijakan dan program yang mendukung kesejahteraan karyawan dan komunitas lokal. Kami berkomitmen untuk memperluas dukungan kami kepada program yang mendorong pengembangan sosial yang berkelanjutan. Kami juga berencana untuk mendorong karyawan kami untuk terlibat dalam kegiatan sukarelawan dan program kesadaran keberlanjutan, menanamkan nilai-nilai keberlanjutan dalam setiap aspek bisnis kami.

Tahun 2024 akan menjadi tahun dimana Mitratel tidak hanya berupaya mencapai kinerja bisnis yang kuat tetapi juga membuat perbedaan nyata dalam hal keberlanjutan. Kami yakin bahwa melalui upaya bersama dan komitmen terhadap inovasi, Mitratel dapat menjadi kekuatan untuk perubahan positif, menciptakan nilai yang berkelanjutan untuk pemegang saham kami, komunitas, dan lingkungan secara keseluruhan.

## Penutup

Sebagai penutup laporan ini, kami, Direksi PT Dayamitra Telekomunikasi Tbk, ingin menyatakan rasa syukur dan penghargaan yang mendalam kepada semua pemegang saham, Dewan Komisaris, pelanggan kami yang setia, rekanrekan bisnis, rekan-rekan di media, masyarakat luas, dan semua pemangku kepentingan yang telah mendukung usaha kami dalam mewujudkan pertumbuhan yang berkelanjutan. Kami berharap era digital yang penuh dengan peluang akan terus memotivasi kita semua untuk menciptakan masa depan yang berkelanjutan, membawa kebaikan dan manfaat yang luas untuk kita semua. Bersama, kita bisa melewati tantangan dan memanfaatkan peluang untuk membangun dunia yang lebih baik bagi generasi yang akan datang.
standards but also lays a solid foundation for business sustainability and ensures the creation of long-term value aligned with the goals of the Sustainability Strategy.

## 2024 Plan

As we navigate the global challenges and strive to meet stakeholder expectations, Mitratel enters 2024 with the objective of reinforcing our commitment to our Sustainability Strategy. Our primary focus is on reducing our environmental impact, which we plan to achieve through the adoption and integration of eco-friendly technologies across all our operations.

In terms of social aspects, Mitratel intends to bolster policies and programs that support the welfare of our employees and local communities. We are dedicated to expanding our support for programs that promote sustainable social development. Furthermore, we plan to encourage our employees to participate in volunteer activities and sustainability awareness programs, embedding sustainability values into every aspect of our business.

2024 will be the year Mitratel not only aims for strong business performance but also makes a tangible difference in sustainability. We believe that through collective effort and a commitment to innovation, Mitratel can be a force for positive change, creating lasting value for our shareholders, communities, and the environment at large.

## Closing

As we conclude this report, we, the Board of Directors of PT Dayamitra Telekomunikasi Tbk, wish to express our profound gratitude and appreciation to all our shareholders, the Board of Commissioners, our loyal customers, business partners, colleagues in the media, the wider community, and all stakeholders who have supported our efforts to achieve sustainable growth. We are hopeful that the digital era, brimming with opportunities, will continue to motivate us all to create a sustainable future, bringing wide-ranging benefits and goodness to us all. Together, we can overcome challenges and seize opportunities to build a better world for future generations.

Atas nama Direksi PT Dayamitra Telekomunikasi Tbk,
On behalf of the Board of Directors of PT Dayamitra Telekomunikasi Tbk,
![img-23.jpeg](img-23.jpeg)

Theodorus Ardi Hartoko
Direktur Utama
President Director","google/gemma-3n-e2b-it:free,Pt Dayamitra Telekomunikasi Tbk 2023 Sustainability Report.pdf | Page 20"
"```json
[
  {
    ""sentence"": ""Kami yang bertanda tangan di bawah ini menyatakan bahwa semua informasi dalam Laporan Keberlanjutan PT Dayamitra Telekomunikasi Tbk tahun 2023 telah dimuat secara lengkap dan bertanggung jawab penuh atas kebenaran isi Laporan Keberlanjutan PT Dayamitra Telekomunikasi Tbk."",
    ""aspect"": ""Sustainability Report"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI303"",
    ""sentiment"": ""neutral"",
    ""sentiment_score"": -0.1,
    ""tone"": ""Commitment"",
    ""confidence"": 0.95,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""shareholders"",
    ""esg_risk_type"": null,
    ""impact_level"": null,
    ""externally_assured"": false,
    ""value_chain_stage"": null,
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement confirms the accuracy and completeness of the 2023 Sustainability Report (S). It's a commitment to transparency and accountability, aligning with GRI303. The sentiment is neutral because it's a declaration of fact rather than an evaluation of performance. The statement is current, making it relevant to the present. Confidence is high due to the direct statement of responsibility.""
  }
]
```",21.0,Pt Dayamitra Telekomunikasi Tbk 2023 Sustainability Report.pdf,google/gemma-3n-e2b-it:free,Pt Dayamitra Telekomunikasi Tbk 2023 Sustainability Report.pdf | Page 21,"# Surat Pernyataan Anggota Dewan Komisaris tentang Tanggung Jawab atas Laporan Keberlanjutan 2023 PT Dayamitra Telekomunikasi Tbk 

## Statement Letter of Members of the Board of Commissioners Regarding Responsibility for the 2023 Sustainability Report of PT Dayamitra Telekomunikasi Tbk

Kami yang bertanda tangan di bawah ini menyatakan bahwa semua informasi dalam Laporan Keberlanjutan PT Dayamitra Telekomunikasi Tbk tahun 2023 telah dimuat secara lengkap dan bertanggung jawab penuh atas kebenaran isi Laporan Keberlanjutan PT Dayamitra Telekomunikasi Tbk.

Demikian pernyataan ini dibuat dengan sebenarnya.

We the undersigned declare that all the information in the 2023 Sustainability Report of PT Dayamitra Telekomunikasi Tbk has been presented in its entirety and assume full responsibility for the accuracy of the contents of the Sustainability Report of PT Dayamitra Telekomunikasi Tbk.

Thus this statement is made in truth.

Jakarta, 5 April 2024

## Dewan Komisaris

Board of Commissioners

## Yusuf Wibisono

Komisaris Utama
President Commissioner

## M. Ridwan Rizqi Ramadhani Nasution

Komisaris Independen
Independent Commissioner

## Gunawan Susanto

Komisaris Independen
Independent Commissioner

## Mira Tayyiba

Komisaris


Commissioner","# Surat Pernyataan Anggota Dewan Komisaris tentang Tanggung Jawab atas Laporan Keberlanjutan 2023 PT Dayamitra Telekomunikasi Tbk 

## Statement Letter of Members of the Board of Commissioners Regarding Responsibility for the 2023 Sustainability Report of PT Dayamitra Telekomunikasi Tbk

Kami yang bertanda tangan di bawah ini menyatakan bahwa semua informasi dalam Laporan Keberlanjutan PT Dayamitra Telekomunikasi Tbk tahun 2023 telah dimuat secara lengkap dan bertanggung jawab penuh atas kebenaran isi Laporan Keberlanjutan PT Dayamitra Telekomunikasi Tbk.

Demikian pernyataan ini dibuat dengan sebenarnya.

We the undersigned declare that all the information in the 2023 Sustainability Report of PT Dayamitra Telekomunikasi Tbk has been presented in its entirety and assume full responsibility for the accuracy of the contents of the Sustainability Report of PT Dayamitra Telekomunikasi Tbk.

Thus this statement is made in truth.

Jakarta, 5 April 2024

## Dewan Komisaris

Board of Commissioners

## Yusuf Wibisono

Komisaris Utama
President Commissioner

## M. Ridwan Rizqi Ramadhani Nasution

Komisaris Independen
Independent Commissioner

## Gunawan Susanto

Komisaris Independen
Independent Commissioner

## Mira Tayyiba

Komisaris
Commissioner","google/gemma-3n-e2b-it:free,Pt Dayamitra Telekomunikasi Tbk 2023 Sustainability Report.pdf | Page 21"
