record_id,run_idx,record_idx,timestamp,model,prompt,target,company,ok,text,text_len_chars,text_len_words,language,aspect,esg,tone_pred,sentiment,sentiment_score,labels,reasoning,suggested_tone,suggestion_source,silver_tone_ground_truth,needs_human_review,schema_drift,has_climate_commitment,has_environmental_claims,has_climate_d,background_job_id,target_pages,climatebert_model,climatebert_model_path,climatebert_model_backend,climatebert_label,climatebert_score,climatebert_commitment_pred,climatebert_job_id,climatebert_elapsed_sec
r006_007,6,7,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024,True,"Pada tanggal 15 Februari 2024, Perusahaan membuat Memorandum of Understanding (""MOU"") dengan MHN. Perusahaan dan MHN ingin mengeksplorasi dan mempertimbangkan peluang untuk bekerja sama satu sama lain dan mengembangkan bersama dengan bidang yang lebih luas dari kerja sama timbal balik pada proyek di Indonesia. Jangka waktunya adalah dua (2) tahun sejak tanggal efektif.",371,53,id,climate-detection,e,commitment,neutral,0.0,climate-commitment|climate-specificity|climate-sentiment|climate-s|climate-f|strategy|environmental-claims,The text mentions the signing of a Memorandum of Understanding with MHN to explore and consider opportunities for collaboration on electric vehicle projects. This is a future-oriented commitment with neutral sentiment.,commitment,lexical_or_climate_commitment,commitment,False,False,True,True,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999859,False,climatebert_multi_20260526T103100Z_31b59c,2.142
r006_008,6,8,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024,True,"Pada tanggal 16 Februari 2024, Perusahaan menandatangani Perjanjian Kerahasiaan dengan MHN. Perusahaan dan MHN sepakat bahwa Perusahaan akan bekerjasama dengan MHN untuk mendiskusikan peluang bisnis atas proyek kendaraan listrik.",229,29,id,climate-detection,e,action,neutral,0.0,climate-d|climate-specificity|climate-sentiment|climate-s|climate-tcfd|strategy|environmental-claims,"The text describes the signing of a Non-Disclosure Agreement with MHN to discuss business opportunities for electric vehicle projects. This is an action without a measurable result, hence neutral sentiment.",commitment,lexical_or_climate_commitment,action,False,False,False,True,True,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999852,False,climatebert_multi_20260526T103100Z_31b59c,1.31
r006_009,6,9,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024,True,"Pada tanggal 15 November 2024, Perusahaan dan AMP menandatangani Perjanjian Uji Coba Truk Listrik untuk menguji coba satu (1) unit Truk Listrik tipe VKTR Light Duty Truck TLD080F dengan karoseri Hook Lift di lokasi kebun yang disepakati oleh Perusahan dan AMP. Uji coba ini dilakukan untuk mengevaluasi kinerja Truk Listrik dalam operasional di area kerja AMP, dengan periode uji coba selama satu (1) bulan. Kesuksesan uji coba akan ditentukan berdasarkan parameter kinerja yang telah disepakati, dan jika hasil uji coba memuaskan, AMP berpotensi untuk melakukan pembelian lebih lanjut sesuai dengan kesepakatan tertulis.",621,92,id,climate-detection,e,action,neutral,0.0,climate-d|climate-specificity|climate-sentiment|climate-s|climate-tcfd|strategy|environmental-claims,"The text describes the signing of a Trial Agreement for an Electric Truck with AMP to test the performance of the VKTR Light Duty Truck TLD080F. This is an action without a measurable result, hence neutral sentiment.",outcome,lexical_outcome,action,False,False,False,True,True,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999857,False,climatebert_multi_20260526T103100Z_31b59c,2.865
r006_010,6,10,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024,True,"Pada tanggal 5 Agustus 2024, VSI dan BYD telah mengadakan Perjanjian Lisensi Teknis Perakitan KD. Berdasarkan Perjanjian tersebut, VSI sebagai Penerima Lisensi dan BYD sebagai Pemberi Lisensi yang dimana mengatur tentang pemberian Hak Produksi.",244,34,id,climate-detection,e,action,neutral,0.0,climate-d|climate-specificity|climate-sentiment|climate-s|climate-tcfd|strategy|environmental-claims,"The text mentions the signing of a Technical Assembly KD License Agreement between VSI and BYD, outlining the grant of Production Rights. This is an action without a measurable result, hence neutral sentiment.",outcome,lexical_outcome,action,False,False,False,True,True,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999854,False,climatebert_multi_20260526T103100Z_31b59c,1.48
r006_011,6,11,2026-04-08T02:41:29.425964Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_20,vktr_ar_sr_2024,True,"Pada tanggal 30 April 2022, Perusahaan dan Anhui mengadakan perjanjian negosiasi terhadap JAC Electric Vehicle Chassis. Jangka waktu perjanjian ini adalah lima (5) tahun.",170,24,id,climate-detection,e,action,neutral,0.0,climate-d|climate-specificity|climate-sentiment|climate-s|climate-tcfd|strategy|environmental-claims,"The text describes the signing of a negotiating agreement with Anhui regarding JAC Electric Vehicle Chassis. This is an action without a measurable result, hence neutral sentiment.",commitment,lexical_or_climate_commitment,action,False,False,False,True,True,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999865,False,climatebert_multi_20260526T103100Z_31b59c,1.17
r007_000,7,0,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Dalam jutaan Rupiah,19,3,unknown,none,none,none,none,0.0,none,"This is a currency unit indicator, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999743,False,climatebert_multi_20260526T103100Z_31b59c,0.333
r007_001,7,1,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Pendapatan,10,1,unknown,none,none,none,none,0.0,none,"This is a financial term for revenue, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.997503,False,climatebert_multi_20260526T103100Z_31b59c,0.287
r007_002,7,2,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Beban Pokok Pendapatan,22,3,unknown,none,none,none,none,0.0,none,"This is a financial term for cost of revenue, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.998027,False,climatebert_multi_20260526T103100Z_31b59c,0.327
r007_003,7,3,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Laba Bruto,10,2,unknown,none,none,none,none,0.0,none,"This is a financial term for gross profit, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999833,False,climatebert_multi_20260526T103100Z_31b59c,0.291
r007_004,7,4,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Laba Sebelum Beban Pajak Penghasilan,36,5,unknown,none,none,none,none,0.0,none,"This is a financial term for profit before income tax expense, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999779,False,climatebert_multi_20260526T103100Z_31b59c,0.466
r007_005,7,5,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Laba Neto,9,2,unknown,none,none,none,none,0.0,none,"This is a financial term for net profit, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999774,False,climatebert_multi_20260526T103100Z_31b59c,0.294
r007_006,7,6,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Rugi Komprehensif Lain - Neto,29,4,unknown,none,none,none,none,0.0,none,"This is a financial term for other comprehensive loss, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999822,False,climatebert_multi_20260526T103100Z_31b59c,0.473
r007_007,7,7,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Kerugian kredit ekspektasian adalah perkiraan probabilitas-tertimbang dari kerugian kredit.,91,10,unknown,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999868,False,climatebert_multi_20260526T103100Z_31b59c,0.817
r007_008,7,8,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Kerugian kredit diukur sebagai nilai sekarang dari semua kekurangan penerimaan kas (yaitu perbedaan antara arus kas terutang dari suatu entitas berdasarkan kontrak dan arus kas yang diharapkan untuk diterima).,209,29,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999865,False,climatebert_multi_20260526T103100Z_31b59c,1.412
r007_009,7,9,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Kerugian kredit ekspektasian didiskontokan pada tingkat bunga efektif dari aset keuangan tersebut.,98,12,unknown,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.99987,False,climatebert_multi_20260526T103100Z_31b59c,0.825
r007_010,7,10,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,"Pada saat pengakuan awal, Grup mengukur liabilitas keuangan pada nilai wajar ditambah atau dikurangi, biaya transaksi yang terkait langsung dengan perolehan atau penerbitan liabilitas keuangan.",193,25,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999847,False,climatebert_multi_20260526T103100Z_31b59c,1.319
r007_011,7,11,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,Grup mengklasifikasikan semua liabilitas keuangannya ke dalam kategori liabilitas keuangan yang diukur pada biaya perolehan diamortisasi.,137,16,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999871,False,climatebert_multi_20260526T103100Z_31b59c,1.014
r007_012,7,12,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,"Setelah pengakuan awal, liabilitas keuangan selanjutnya diukur pada biaya perolehan diamortisasi dengan menggunakan metode suku bunga efektif.",142,17,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",outcome,lexical_outcome,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999867,False,climatebert_multi_20260526T103100Z_31b59c,1.104
r007_013,7,13,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,"Keuntungan atau kerugian diakui dalam laba rugi ketika liabilitas keuangan tersebut dihentikan pengakuannya atau mengalami penurunan nilai, dan melalui proses amortisasi.",170,21,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999856,False,climatebert_multi_20260526T103100Z_31b59c,1.14
r007_014,7,14,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,"Grup mengeluarkan liabilitas keuangan dari laporan posisi keuangan konsolidasiannya jika, dan hanya jika, kewajiban yang ditetapkan dalam kontrak dilepaskan atau dibatalkan atau kedaluwarsa.",190,23,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999845,False,climatebert_multi_20260526T103100Z_31b59c,1.505
r007_015,7,15,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,"Selisih antara jumlah tercatat liabilitas keuangan yang berakhir atau yang dialihkan ke pihak lain, dan imbalan yang dibayarkan, termasuk aset nonkas yang dialihkan atau liabilitas yang ditanggung diakui dalam laba rugi.",220,31,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.99984,False,climatebert_multi_20260526T103100Z_31b59c,1.703
r007_016,7,16,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,"Aset keuangan dan liabilitas keuangan saling hapus dan jumlah netonya dilaporkan dalam laporan posisi keuangan konsolidasian jika, dan hanya jika, saat ini memiliki hak yang berkekuatan hukum untuk melakukan saling hapus atas jumlah yang telah diakui dan terdapat niat untuk menyelesaikannya secara neto, atau untuk merealisasikan aset dan menyelesaikan liabilitasnya secara simultan.",384,52,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",outcome,lexical_outcome,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999854,False,climatebert_multi_20260526T103100Z_31b59c,2.201
r007_017,7,17,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,"Nilai wajar instrumen keuangan yang diperdagangkan di pasar aktif pada setiap tanggal pelaporan ditentukan dengan mengacu pada kuotasi harga pasar atau kuotasi harga pedagang efek (harga penawaran untuk posisi beli dan harga permintaan untuk posisi jual), tidak termasuk pengurangan apapun untuk biaya transaksi.",312,43,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",none,label_none,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999839,False,climatebert_multi_20260526T103100Z_31b59c,1.944
r007_018,7,18,2026-04-08T02:44:38.216582Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_indonesian.md,AR SR GTRA 2024___pdf/batch_4,AR SR GTRA 2024,True,"Untuk instrumen keuangan yang tidak memiliki pasar aktif, nilai wajar ditentukan dengan menggunakan teknik penilaian.",117,15,id,none,none,none,none,0.0,none,"This is an accounting policy statement, not related to ESG.",commitment,lexical_or_climate_commitment,none,False,False,False,False,False,,,SocRoBERTa-social,/home/ubuntu/apps/benchmarks/model_download/models/SocRoBERTa-social,Local model,none,0.999865,False,climatebert_multi_20260526T103100Z_31b59c,0.936
