record_id,run_idx,record_idx,timestamp,model,prompt,target,company,ok,text,text_len_chars,text_len_words,language,aspect,esg,tone_pred,sentiment,sentiment_score,labels,reasoning,suggested_tone,suggestion_source,silver_tone_ground_truth,needs_human_review,schema_drift,has_climate_commitment,has_environmental_claims,has_climate_d,background_job_id,target_pages,climatebert_model,climatebert_model_path,climatebert_model_backend,climatebert_label,climatebert_score,climatebert_commitment_pred,climatebert_job_id,climatebert_elapsed_sec
r048_001,48,1,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,Perseroan senantiasa melakukan berbagai optimasi menuju pertambangan yang lebih ramah lingkungan.,97,11,id,environmental-claims,e,action,neutral,0.0,environmental-claims|climate-detection,Describes ongoing optimization efforts toward environmentally friendly mining without specifying measurable results.,action,lexical_or_climate_action,action,False,False,False,True,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.038
r048_002,48,2,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Langkah nyata yang diambil antara lain menerapkan eco, mechanized mining yaitu mengganti peralatan pertambangan yang menggunakan bahan bakar fosil menjadi elektrik, e-mining reporting system yaitu, system pelaporan produksi secara real time dan daring dan berbagai program manajemen karbon di area operasional penambangan.",322,43,id,climate-d-s,e,action,neutral,0.0,climate-d-s|climate-detection|metrics,Describes specific actions taken including replacing fossil fuel equipment with electric and implementing carbon management programs.,commitment,lexical_or_climate_commitment,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.064
r048_003,48,3,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Perseroan juga menciptakan sinergi dan kerja sama dengan berbagai mitra strategis dalam mewujudkan energi bersih seperti pengembangan PLTS, PLTB, tanaman Kaliandra untuk mengurangi emisi karbon dan menjadi simpanan biomassa untuk diolah menjadi wood pellet sebagai bahan campuran co-firing di PLTU serta Carbon Capture, Utilization (CCU) atau penangkapan karbon dioksida dan dikonversi menjadi methanol.",403,54,id,climate-d-s,e,action,neutral,0.0,climate-d-s|climate-detection|metrics|strategy,"Describes specific collaborative actions with strategic partners to develop clean energy solutions including solar, wind, biomass, and carbon capture.",commitment,lexical_or_climate_commitment,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.077
r048_004,48,4,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,PTBA berkomitmen mendukung target Pemerintah mencapai Emisi Nol Bersih atau Net Zero Emission pada 2060.,104,15,unknown,netzero-reduction,e,commitment,neutral,0.0,netzero-reduction|climate-commitment|climate-detection,"Explicit commitment to government's Net Zero Emission target by 2060, which is future-oriented.",outcome,lexical_outcome,commitment,False,False,True,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.078
r048_005,48,5,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Dengan visi menjadi perusahaan energi kelas dunia, PTBA telah memiliki roadmap manajemen karbon hingga 2050, baik bersifat pengurangan emisi (reducing emission sources/ maupun peningkatan penyerapan emisi (increase carbon sinks).",229,29,id,climate-d-s,e,action,neutral,0.0,climate-d-s|climate-detection|strategy|metrics,Describes specific carbon management roadmap with both emission reduction and carbon sink enhancement strategies.,outcome,lexical_outcome,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.043
r048_006,48,6,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Berdasarkan manajemen karbon hingga 2050, terdapat 3 (tiga) pendekatan yang dilakukan PTBA, yaitu dekarbonisasi operasi, reklamasi, dan studi CCU (carbon capture, utilization, and utilization).",193,24,mixed,climate-d-s,e,action,missing,,climate-d-s|climate-detection|strategy,"Describes specific three-pronged approach to carbon management including decarbonization, reclamation, and CCU studies.",none,fallback_none,action,True,True,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.073
r048_007,48,7,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"PTBA memiliki sikap tegas terhadap korupsi sebagai bagian dari komitmen Perusahaan dalam menjalankan bisnis yang bersih, transparan, dan berintegritas.",151,19,id,governance,g,commitment,neutral,0.0,governance|none,"Expresses commitment to anti-corruption as part of clean, transparent, and ethical business practices.",commitment,lexical_or_climate_commitment,commitment,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.034
r048_008,48,8,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Perusahaan menolak segala bentuk praktik korupsi, kolusi, dan nepotisme, baik dalam hubungan internal maupun eksternal perusahaan.",130,16,id,governance,g,commitment,neutral,0.0,governance|none,"Explicit rejection of corruption, collusion, and nepotism in all business relationships.",none,label_none,commitment,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.077
r048_009,48,9,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Sikap ini diwujudkan melalui penerapan kode etik yang ketat, pengawasan internal yang kuat, serta implementasi whistleblowing system yang memungkinkan karyawan dan pemangku kepentingan melaporkan dugaan tindak korupsi secara aman.",230,29,id,governance,g,action,neutral,0.0,governance|none,"Describes specific actions taken including strict code of ethics, strong internal supervision, and whistleblowing system implementation.",none,label_none,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.077
r048_010,48,10,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Merujuk Undang-Undang No. 31 Tahun 1999 jo. Undang-Undang No. 20 Tahun 2001 tentang Pemberantasan Tindak Pidana Korupsi, pengertian korupsi mencakup perbuatan melawan hukum, memperkaya diri orang/badan lain yang merugikan keuangan/perekonomian negara (pasal 2); menyalahgunakan kewenangan karena jabatan/kedudukan yang dapat merugikan keuangan/kedudukan yang dapat merugikan keuangan/perekonomian negara (pasal 3); kelompok delik penyuapan (pasal 5,6, dan 11); kelompok delik penggelapan dalam jabatan (pasal 8, 9, dan 10); delik pemerasan dalam jabatan (pasal 12); delik yang berkaitan dengan pemborongan (pasal 7); hingga delik gratifikasi (pasal 12B dan 12C).",662,93,id,governance,g,none,neutral,0.0,governance|none,Provides legal definition of corruption without expressing sentiment or action.,commitment,lexical_or_climate_commitment,none,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.071
r048_011,48,11,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Ketegasan terhadap antikorupsi diimplementasikan Perusahaan antara lain dengan tidak memberi dan menerima hadiah serta gratifikasi yang diperkirakan akan memengaruhi independensi dalam proses pengambilan keputusan, serta bertentangan dengan etika bisnis yang sehat dan/atau bertentangan dengan hukum yang berlaku.",313,38,id,governance,g,action,neutral,0.0,governance|none,Describes specific anti-corruption actions including prohibition of gifts and gratuities that could influence decision-making.,commitment,lexical_or_climate_commitment,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.073
r048_012,48,12,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,Komitmen antikorupsi tersebut dikukuhkan dengan beberapa kebijakan di PTBA di antaranya Keputusan Bersama Dewan Komisaris dan Direksi PTBA Nomor:10/SK/PTBA-DEKOM/IX/2020 dan Nomor:400/0100/2020 tentang Penerapan Prinsip dan Praktik Good Corporate Governance Untuk Kebijakan Anti Gratifikasi di PT Bukit Asam Tbk dan Pedoman Pengendalian Gratifikasi BAAGM:03 Nomor Revisi 1 tahun 2024.,384,58,mixed,governance,g,action,neutral,0.0,governance|none,Describes specific policy documents that strengthen anti-corruption commitment.,commitment,lexical_or_climate_commitment,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.08
r048_013,48,13,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Selaras dengan itu, sejak tahun 2020, PTBA telah mengadopsi sertifikasi Sistem Manajemen Anti Penyuapan (SMAP) ISO 37001:2016.",126,18,id,governance,g,action,neutral,0.0,governance|none,Describes specific action of adopting ISO 37001:2016 Anti-Bribery Management System certification.,outcome,lexical_outcome,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.076
r048_014,48,14,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Lebih lanjut, untuk memperkecil, bahkan menutup peluang terjadinya korupsi, PTBA telah melakukan pemetaan dan pengkajian risiko dalam mata rantai dan operasional usaha yang berpotensi besar terjadi korupsi.",206,27,id,governance,g,action,neutral,0.0,governance|none,Describes risk mapping and assessment actions to minimize corruption opportunities.,outcome,lexical_outcome,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.038
r048_015,48,15,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Berdasarkan pemetaan tersebut, diidentifikasi 82% dari operasi memiliki risiko terkait korupsi.",95,11,unknown,governance,g,outcome,neutral,0.0,governance|none|metrics,Provides specific quantitative outcome showing 82% of operations have corruption-related risks.,none,label_none,outcome,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.06
r048_016,48,16,2026-04-08T02:53:38.374726Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_5,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825,True,"Untuk mencegah terjadinya korupsi di bagian tersebut, Perseroan telah melakukan mitigasi berupa penerapan prinsip dan",117,15,id,governance,g,action,neutral,0.0,governance|none,Describes mitigation actions to prevent corruption in high-risk areas.,outcome,lexical_outcome,action,False,False,False,False,False,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.062
r049_000,49,0,2026-04-08T02:55:09.053205Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_6,AR SR GTRA 2024,True,"Global dynamics in 2024 remained complex and uncertain, driven by rising geopolitical tensions and disruptions in commodity supply chains.",138,19,en,climate-detection,e,none,negative,-1.0,climate-d|climate-sentiment|climate-s,"Text discusses climate-related disruptions and geopolitical tensions affecting supply chains, indicating negative sentiment toward climate risks.",none,fallback_none,none,False,False,False,False,True,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.036
r049_001,49,1,2026-04-08T02:55:09.053205Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_6,AR SR GTRA 2024,True,"Conflicts in Eastern Europe and the Middle East triggered supply chain instability and price surges across key commodities, prompting central banks around the world to raise benchmark interest rates in an effort to control inflation.",233,35,en,climate-detection,e,none,negative,-1.0,climate-d|climate-sentiment|climate-s,"Text highlights climate-related conflicts causing supply chain instability and economic impacts, reflecting negative sentiment toward climate risks.",none,fallback_none,none,False,False,False,False,True,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.059
r049_002,49,2,2026-04-08T02:55:09.053205Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_6,AR SR GTRA 2024,True,"Indonesia, however, demonstrated consistent economic resilience, posting 5.03% GDP growth in 2024.",98,13,unknown,climate-detection,e,outcome,positive,1.0,climate-d|climate-sentiment|climate-s,"Text indicates positive economic performance despite climate-related challenges, showing resilience and positive sentiment.",none,fallback_none,outcome,False,False,False,False,True,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.037
r049_003,49,3,2026-04-08T02:55:09.053205Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_6,AR SR GTRA 2024,True,"Within this environment, the transport and warehousing sector stood out with 8.69% growth, driven by increased activity in manufacturing and trade.",147,22,en,climate-detection,e,outcome,positive,1.0,climate-d|climate-sentiment|climate-s,"Text highlights growth in the transport and warehousing sector, indicating positive sentiment toward economic performance.",none,fallback_none,outcome,False,False,False,False,True,,,transition-physical,/home/ubuntu/apps/benchmarks/model_download/models/transition-physical,Local model,LABEL_1,0.999392,True,climatebert_multi_20260526T094302Z_3e9dfd,0.05
